
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[3] : ../lib/wrapper.jar:../lib/classes
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[4] : -Dwrapper.key=V6a4J1GOmnJlPFxV
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[5] : -Dwrapper.port=32000
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[6] : -Dwrapper.jvm.port.min=31000
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[7] : -Dwrapper.jvm.port.max=31999
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[8] : -Dwrapper.pid=23298
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[9] : -Dwrapper.version=3.5.30
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[10] : -Dwrapper.native_library=wrapper
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[11] : -Dwrapper.arch=x86
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[12] : -Dwrapper.cpu.timeout=10
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[13] : -Dwrapper.jvmid=5
INFO   | wrapper  | 2017/02/07 17:47:33 |   Command[14] : com.mgarcia.NetworkShield
ERROR  | wrapper  | 2017/02/07 17:47:33 | JVM exited while loading the application.
ERROR  | wrapper  | 2017/02/07 17:47:33 | Unable to start JVM: No such file or directory (2)
ADVICE | wrapper  | 2017/02/07 17:47:33 | 
ADVICE | wrapper  | 2017/02/07 17:47:33 | ------------------------------------------------------------------------
ADVICE | wrapper  | 2017/02/07 17:47:33 | Advice:
ADVICE | wrapper  | 2017/02/07 17:47:33 | Usually when the Wrapper fails to start the JVM process, it is because
ADVICE | wrapper  | 2017/02/07 17:47:33 | of a problem with the value of the configured Java command.  Currently:
ADVICE | wrapper  | 2017/02/07 17:47:33 | wrapper.java.command=java -jar
ADVICE | wrapper  | 2017/02/07 17:47:33 | Please make sure that the PATH or any other referenced environment
ADVICE | wrapper  | 2017/02/07 17:47:33 | variables are correctly defined for the current environment.
ADVICE | wrapper  | 2017/02/07 17:47:33 | ------------------------------------------------------------------------
ADVICE | wrapper  | 2017/02/07 17:47:33 | 
FATAL  | wrapper  | 2017/02/07 17:47:33 | There were 5 failed launches in a row, each lasting less than 300 seconds.  Giving up.
FATAL  | wrapper  | 2017/02/07 17:47:33 |   There may be a configuration problem: please check the logs.
STATUS | wrapper  | 2017/02/07 17:47:33 | <-- Wrapper Stopped
STATUS | wrapper  | 2017/02/07 17:48:36 | --> Wrapper Started as Console
STATUS | wrapper  | 2017/02/07 17:48:36 | Java Service Wrapper Community Edition 64-bit 3.5.30
STATUS | wrapper  | 2017/02/07 17:48:36 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2017/02/07 17:48:36 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2017/02/07 17:48:36 | 
WARN   | wrapper  | 2017/02/07 17:48:36 | The configured wrapper.java.command could not be found, attempting to launch anyway: java -jar
STATUS | wrapper  | 2017/02/07 17:48:36 | Launching a JVM...
INFO   | wrapper  | 2017/02/07 17:48:36 | Java Command Line:
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[0] : java -jar
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[1] : -Djava.library.path=../lib
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[2] : -classpath
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[3] : ../lib/wrapper.jar:../lib/classes
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[4] : -Dwrapper.key=ExyYFRiYakKKmT3M
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[5] : -Dwrapper.port=32000
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[6] : -Dwrapper.jvm.port.min=31000
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[7] : -Dwrapper.jvm.port.max=31999
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[8] : -Dwrapper.pid=23336
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[9] : -Dwrapper.version=3.5.30
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[10] : -Dwrapper.native_library=wrapper
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[11] : -Dwrapper.arch=x86
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[12] : -Dwrapper.cpu.timeout=10
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[13] : -Dwrapper.jvmid=1
INFO   | wrapper  | 2017/02/07 17:48:36 |   Command[14] : com.mgarcia.NetworkShield
ERROR  | wrapper  | 2017/02/07 17:48:36 | JVM exited while loading the application.
ERROR  | wrapper  | 2017/02/07 17:48:36 | Unable to start JVM: No such file or directory (2)
ADVICE | wrapper  | 2017/02/07 17:48:36 | 
ADVICE | wrapper  | 2017/02/07 17:48:36 | ------------------------------------------------------------------------
ADVICE | wrapper  | 2017/02/07 17:48:36 | Advice:
ADVICE | wrapper  | 2017/02/07 17:48:36 | Usually when the Wrapper fails to start the JVM process, it is because
ADVICE | wrapper  | 2017/02/07 17:48:36 | of a problem with the value of the configured Java command.  Currently:
ADVICE | wrapper  | 2017/02/07 17:48:36 | wrapper.java.command=java -jar
ADVICE | wrapper  | 2017/02/07 17:48:36 | Please make sure that the PATH or any other referenced environment
ADVICE | wrapper  | 2017/02/07 17:48:36 | variables are correctly defined for the current environment.
ADVICE | wrapper  | 2017/02/07 17:48:36 | ------------------------------------------------------------------------
ADVICE | wrapper  | 2017/02/07 17:48:36 | 
WARN   | wrapper  | 2017/02/07 17:48:40 | The configured wrapper.java.command could not be found, attempting to launch anyway: java -jar
STATUS | wrapper  | 2017/02/07 17:48:40 | INT trapped.  Shutting down.
STATUS | wrapper  | 2017/02/07 17:48:40 | <-- Wrapper Stopped
STATUS | wrapper  | 2017/02/07 17:48:53 | --> Wrapper Started as Console
STATUS | wrapper  | 2017/02/07 17:48:53 | Java Service Wrapper Community Edition 64-bit 3.5.30
STATUS | wrapper  | 2017/02/07 17:48:53 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2017/02/07 17:48:53 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | 2017/02/07 17:48:53 | 
STATUS | wrapper  | 2017/02/07 17:48:53 | Launching a JVM...
INFO   | wrapper  | 2017/02/07 17:48:53 | Java Command Line:
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[0] : /usr/lib/jvm/java-8-oracle/jre/bin/java
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[1] : -Djava.library.path=../lib
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[2] : -classpath
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[3] : ../lib/wrapper.jar:../lib/classes
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[4] : -Dwrapper.key=eyHUx5WYmLU_aKVA
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[5] : -Dwrapper.port=32000
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[6] : -Dwrapper.jvm.port.min=31000
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[7] : -Dwrapper.jvm.port.max=31999
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[8] : -Dwrapper.pid=23347
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[9] : -Dwrapper.version=3.5.30
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[10] : -Dwrapper.native_library=wrapper
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[11] : -Dwrapper.arch=x86
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[12] : -Dwrapper.cpu.timeout=10
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[13] : -Dwrapper.jvmid=1
INFO   | wrapper  | 2017/02/07 17:48:53 |   Command[14] : com.mgarcia.NetworkShield
INFO   | jvm 1    | 2017/02/07 17:48:54 | [main] INFO NetworkShield - Starting NetworkShield
ERROR  | wrapper  | 2017/02/07 17:48:54 | JVM exited while loading the application.
INFO   | jvm 1    | 2017/02/07 17:48:54 | java.io.FileNotFoundException: ns.conf (No such file or directory)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at java.io.FileInputStream.open0(Native Method)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at java.io.FileInputStream.open(FileInputStream.java:195)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at java.io.FileInputStream.<init>(FileInputStream.java:138)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at java.io.FileInputStream.<init>(FileInputStream.java:93)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at java.io.FileReader.<init>(FileReader.java:58)
INFO   | jvm 1    | 2017/02/07 17:48:54 | 	at com.mgarcia.NetworkShield.main(NetworkShield.java:43)
INFO   | jvm 1    | 2017/02/07 17:48:54 | [main] ERROR NetworkShield - ns.conf (No such file or directory)
STATUS | wrapper  | 2017/02/07 17:48:58 | INT trapped.  Shutting down.
STATUS | wrapper  | 2017/02/07 17:48:58 | <-- Wrapper Stopped
STATUS | wrapper  | 2017/02/07 17:49:34 | --> Wrapper Started as Console
STATUS | wrapper  | 2017/02/07 17:49:34 | Java Service Wrapper Community Edition 64-bit 3.5.30
STATUS | wrapper  | 2017/02/07 17:49:34 |   Copyright (C) 1999-2016 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | 2017/02/07 17:49:34 |     http://wrapper.tanukisoftware.com
